__v,_id,email,groups,isAdmin,password,subjects,tokenExpiration,username
1,6471ea278c0d64b3c2674832,2023560399@dgu.co.kr,[],false,$2b$10$rTe6X6AFGan2yJ/9LKvTjuAwUXX5GgtosvL5zVIdqckupM6U.09vW,"[{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c267467c""},{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c26745ec""}]",0,김준우
1,6471ea278c0d64b3c2674834,2023983226@dgu.co.kr,[],false,$2b$10$EcDqu5UVlXgi2vY/sPvaH.p2AW5aTIwVF50o1oW3oEnONWV6jHli.,"[{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c2674682""},{""$oid"":""6471ea1d8c0d64b3c267466e""}]",0,임현우
1,6471ea278c0d64b3c2674836,2023225824@dgu.co.kr,[],false,$2b$10$1bUOYLYxNRRASy1ZW7R/Tu/oDJdBnbW4gU9.olbMc6w2p36iDaFrC,"[{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c26745ee""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c2674646""}]",0,임시윤
1,6471ea278c0d64b3c2674838,2023136766@dgu.co.kr,[],false,$2b$10$qWq2MwvNRwgJTiDcZHXeBO77YINbK0fVcoRFDm3otjf68NRumrjyu,"[{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c2674666""}]",0,조민영
1,6471ea278c0d64b3c267483a,2023449213@dgu.co.kr,[],false,$2b$10$LxXXwg.Hm/tzpFqmzJYUoeKZXgRLUE/7EpB1l26qeHqjSEG9M/jzW,"[{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c267462e""}]",0,안하준
1,6471ea278c0d64b3c267483c,2023417225@dgu.co.kr,[],false,$2b$10$jPgV3/e78kdUMeuGJqPJ4OhAr6vFkwEGGNivk2GJ/J3DE7JVFXvKC,"[{""$oid"":""6471ea1d8c0d64b3c2674666""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c2674692""}]",0,서준우
1,6471ea278c0d64b3c267483e,2023615074@dgu.co.kr,[],false,$2b$10$d1NGzzg3ySMremBob9S59.q4QxdThcw.pSSBDT4ZKw2LBmukR02b2,"[{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c26745dc""}]",0,이지환
1,6471ea278c0d64b3c2674840,2023130984@dgu.co.kr,[],false,$2b$10$32UNo9H/GehFvmbWGRCOkuPYFYOH9Z3kB7Yjqw/F0I5q.GlqfRvNe,"[{""$oid"":""6471ea1d8c0d64b3c2674676""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c2674680""}]",0,정서진
1,6471ea278c0d64b3c2674842,2023987721@dgu.co.kr,[],false,$2b$10$ld9sJK1siZZDsxJrqhyhDuQQFpoC3idHSxlOKzT1SIOH91P8RRJD6,"[{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c2674666""},{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c2674634""}]",0,장도윤
1,6471ea278c0d64b3c2674844,2023125752@dgu.co.kr,[],false,$2b$10$gG4F9vIE8/RjBpeQfTD3nO8RRGyNgKdWEdBCy5SP3JaHO.5pqNIhK,"[{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c2674638""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c267460e""}]",0,황연서
1,6471ea278c0d64b3c2674846,2023410104@dgu.co.kr,[],false,$2b$10$kKVp8yu/kXjfGgYWqfqD7eDC4Y1Z/8GKxxQ6g7aMtFPOVjQvSXRum,"[{""$oid"":""6471ea1d8c0d64b3c2674618""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c267467a""}]",0,임민지
1,6471ea278c0d64b3c2674848,2023609716@dgu.co.kr,[],false,$2b$10$6M0stkYsSh.F1DScC5eTq.EIXE4q84v9EyaxL7xoGzYx8Y0bZRoOu,"[{""$oid"":""6471ea1d8c0d64b3c267467c""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c2674612""},{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c2674644""}]",0,홍유빈
1,6471ea278c0d64b3c267484a,2023302054@dgu.co.kr,[],false,$2b$10$UOPVtYevY7B2e3dQU.fVGOTsdJSKQMw2b.U.uoVFiAQWwYfBczBB2,"[{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c267465a""}]",0,류서준
1,6471ea278c0d64b3c267484c,2023323936@dgu.co.kr,[],false,$2b$10$B44ASeRcwgBMvOZOOpFD5Ot.n6M/CA9F4780ohmipdGzPDB2j.A1W,"[{""$oid"":""6471ea1d8c0d64b3c2674678""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c2674670""},{""$oid"":""6471ea1d8c0d64b3c2674610""},{""$oid"":""6471ea1d8c0d64b3c2674646""}]",0,고서연
1,6471ea278c0d64b3c267484e,2023713211@dgu.co.kr,[],false,$2b$10$BH7HQHS1tqX0MjV.4Fjyuu9SHCCI0AMyvEO75FCQJ/d3W6IIhW4Oa,"[{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c26745ee""}]",0,임재윤
1,6471ea288c0d64b3c2674850,2023136557@dgu.co.kr,[],false,$2b$10$4ij6fJDo/p3IhaLw2tivzevCqWuYhqIBq9e6IReLvUq2Tp2gc4NtW,"[{""$oid"":""6471ea1d8c0d64b3c2674666""},{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c26745dc""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c2674650""},{""$oid"":""6471ea1d8c0d64b3c2674670""}]",0,조민지
1,6471ea288c0d64b3c2674852,2023083050@dgu.co.kr,[],false,$2b$10$.W5JaVstxfdP9DBpiAGzy.g1mg9tP6EQmtgnBuF6Udd8j1UPtqtye,"[{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c26745e4""},{""$oid"":""6471ea1d8c0d64b3c2674604""}]",0,황예빈
1,6471ea288c0d64b3c2674854,2023457207@dgu.co.kr,[],false,$2b$10$D/I/NzuFpIjDBW2wsTiSyO1ctz0ChHUt1HD28IR0OzAz/CnhB0.Fy,"[{""$oid"":""6471ea1d8c0d64b3c267465a""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c2674600""}]",0,박하준
1,6471ea288c0d64b3c2674856,2023355280@dgu.co.kr,[],false,$2b$10$M4qW2zUdC2Hndzjy4y1nv.xgJKYbU1sphn9dFCR.neb.DmIpYaw2G,"[{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c2674682""},{""$oid"":""6471ea1d8c0d64b3c2674602""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674666""}]",0,신세아
1,6471ea288c0d64b3c2674858,2023351105@dgu.co.kr,[],false,$2b$10$sFTr8w5gN0j9mxu7fbugP.PaDpnBcE2ddv7hqLiut7RWX2APLD/I2,"[{""$oid"":""6471ea1d8c0d64b3c2674608""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c2674600""},{""$oid"":""6471ea1d8c0d64b3c267467c""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c26745de""}]",0,정지호
1,6471ea288c0d64b3c267485a,2023320072@dgu.co.kr,[],false,$2b$10$dKtAS/5N65RuLnBE4fqK2egP6ayH8BuA0FOmju9W2BatceAKzOw0G,"[{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c26745dc""}]",0,최윤서
1,6471ea288c0d64b3c267485c,2023860270@dgu.co.kr,[],false,$2b$10$lXXK1KTIWlihsxBukVwXmedpD6XyNV1eCGeSHHjoad3XZ98PsnJY2,"[{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c267462c""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c2674602""}]",0,서유찬
1,6471ea288c0d64b3c267485e,2023259378@dgu.co.kr,[],false,$2b$10$8hXR5ClQE7UoUVi2c62QnuHsvVO0Xzu9OFPfXgWbDeotdRcsNG80.,"[{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c267463a""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674668""}]",0,박윤우
1,6471ea288c0d64b3c2674860,2023557237@dgu.co.kr,[],false,$2b$10$lIpzZGAxt0T9gO2p8JPQ0OpnAu164uKwxVF.0fLqQysjmhgFZghqe,"[{""$oid"":""6471ea1d8c0d64b3c267464c""},{""$oid"":""6471ea1d8c0d64b3c267466a""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c267464a""}]",0,강서진
1,6471ea288c0d64b3c2674862,2023431286@dgu.co.kr,[],false,$2b$10$3OaHcuKLWTzYqEAtRlxw8OwvCKp98nFT0HfsOpkRZfG8K7hKDT3Im,"[{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c2674696""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c26745ee""}]",0,강서진
1,6471ea288c0d64b3c2674864,2023196465@dgu.co.kr,[],false,$2b$10$nc84C7RC5MhVoR//p8M//OSdr2zuo0efPKc3B67W57zAF2DveLvBi,"[{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c267468e""}]",0,송재윤
1,6471ea288c0d64b3c2674866,2023459136@dgu.co.kr,[],false,$2b$10$UIBxIX4FMXgl3FRC57XjEeqPKX7om8UQWOQjhoYVq.gOxx16aByHC,"[{""$oid"":""6471ea1d8c0d64b3c2674638""},{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c267460a""}]",0,한현우
1,6471ea288c0d64b3c2674868,2023335070@dgu.co.kr,[],false,$2b$10$4gzveFxh8TBkYNXq73.b8.oGp8v60YfuYNYtmHSwYZ.IwXDpLeeN2,"[{""$oid"":""6471ea1d8c0d64b3c2674682""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c2674686""},{""$oid"":""6471ea1d8c0d64b3c2674628""},{""$oid"":""6471ea1d8c0d64b3c2674672""}]",0,서지후
1,6471ea288c0d64b3c267486a,2023202773@dgu.co.kr,[],false,$2b$10$EcwSCIpvBb7gwZ75rGVTT.OkwBRF9FubhiijiZu0wKumsVxp.Ynue,"[{""$oid"":""6471ea1d8c0d64b3c26745fe""},{""$oid"":""6471ea1d8c0d64b3c26745d8""},{""$oid"":""6471ea1d8c0d64b3c2674646""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c267465e""}]",0,한유준
1,6471ea288c0d64b3c267486c,2023372291@dgu.co.kr,[],false,$2b$10$22DFv9qoUsvf9OWpo8F91uxyYveKhBlTtPFDbhrCZ0Te1xFImJfYG,"[{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c26745f0""},{""$oid"":""6471ea1d8c0d64b3c2674658""},{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c267463c""}]",0,임유준
1,6471ea288c0d64b3c267486e,2023840050@dgu.co.kr,[],false,$2b$10$1OVsCTznRZV.jTH8Exh4QO4GXFocnxtzc.zxrT5j.7riaxHMBye8y,"[{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674606""},{""$oid"":""6471ea1d8c0d64b3c2674638""},{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c267461a""}]",0,김윤우
1,6471ea288c0d64b3c2674870,2023215401@dgu.co.kr,[],false,$2b$10$JRB2QYB.U2ud455P3xo8S.XzgF7CPPQO4AZ7IlimPRvcOJf1j.Fp.,"[{""$oid"":""6471ea1d8c0d64b3c267463e""},{""$oid"":""6471ea1d8c0d64b3c2674606""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c2674620""}]",0,권지후
1,6471ea288c0d64b3c2674872,2023277812@dgu.co.kr,[],false,$2b$10$ockOOs8W7gDOrJam9/P3eOxwirsWYSdzApfr9GQ4juRrIqU6Kf1Di,"[{""$oid"":""6471ea1d8c0d64b3c267464e""},{""$oid"":""6471ea1d8c0d64b3c26745e2""},{""$oid"":""6471ea1d8c0d64b3c2674618""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,박세아
1,6471ea288c0d64b3c2674874,2023238185@dgu.co.kr,[],false,$2b$10$In2cJejVE2tWDbMq4jl.5exhtvoAC2.oC5vjqcRdLVDNI24IVruJS,"[{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c26745de""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c2674692""}]",0,최준서
1,6471ea288c0d64b3c2674876,2023054195@dgu.co.kr,[],false,$2b$10$K4HNFr1YQziXFUIdrhmKGuFXXsbtUMpbeJsq5YA7eKECLBE630syW,"[{""$oid"":""6471ea1d8c0d64b3c26745f8""},{""$oid"":""6471ea1d8c0d64b3c2674654""},{""$oid"":""6471ea1d8c0d64b3c267461e""},{""$oid"":""6471ea1d8c0d64b3c2674608""}]",0,신민영
1,6471ea288c0d64b3c2674878,2023535319@dgu.co.kr,[],false,$2b$10$/BJuld5g0O31NalBcTDWV.kIQTa2kUq3rKTmDJ1QipFirgxgOB8kG,"[{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c2674684""},{""$oid"":""6471ea1d8c0d64b3c2674640""}]",0,서소영
1,6471ea298c0d64b3c267487a,2023658417@dgu.co.kr,[],false,$2b$10$KPKvyK90kKndoZkGECZTD.cljKF2F2hxENCTOM8c6aQnN9PI6NKKW,"[{""$oid"":""6471ea1d8c0d64b3c267468e""},{""$oid"":""6471ea1d8c0d64b3c2674666""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c26745d4""}]",0,윤소영
1,6471ea298c0d64b3c267487c,2023209021@dgu.co.kr,[],false,$2b$10$.s41/xRq3GYv1odD2zVGjOa1nkyTDCvaaOTYeZsjNSy0Q1HVEgbv.,"[{""$oid"":""6471ea1d8c0d64b3c267466a""},{""$oid"":""6471ea1d8c0d64b3c2674652""},{""$oid"":""6471ea1d8c0d64b3c2674660""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c267467e""},{""$oid"":""6471ea1d8c0d64b3c2674626""}]",0,서윤서
1,6471ea298c0d64b3c267487e,2023746240@dgu.co.kr,[],false,$2b$10$UPMi/CLPgxkBsbAb0AYX0.dhLZjSUZMrkx9y9PizVxbILFe7X5RZW,"[{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c2674606""},{""$oid"":""6471ea1d8c0d64b3c2674664""},{""$oid"":""6471ea1d8c0d64b3c2674640""},{""$oid"":""6471ea1d8c0d64b3c2674634""}]",0,이준호
1,6471ea298c0d64b3c2674880,2023067126@dgu.co.kr,[],false,$2b$10$gNd5IGgYZF7sCeVI2T7Kk.TBOrvdIUUvxECkXdbiCiUVZ28ZLKpkW,"[{""$oid"":""6471ea1d8c0d64b3c267468a""},{""$oid"":""6471ea1d8c0d64b3c267466e""},{""$oid"":""6471ea1d8c0d64b3c2674636""},{""$oid"":""6471ea1d8c0d64b3c2674606""}]",0,권민영
1,6471ea298c0d64b3c2674882,2023734171@dgu.co.kr,[],false,$2b$10$P/4kgnS7xBwm3hdcaROn.uYC79UZCLEeIfe6VNm60tnd8ELkkgYsm,"[{""$oid"":""6471ea1d8c0d64b3c2674608""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c2674648""},{""$oid"":""6471ea1d8c0d64b3c26745e2""}]",0,서지우
1,6471ea298c0d64b3c2674884,2023713868@dgu.co.kr,[],false,$2b$10$NIhtUoYmowpP7mBmURPLOOB4DfdipZPjt4r6kKDqlfRjTwBydei4S,"[{""$oid"":""6471ea1d8c0d64b3c26745f4""},{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c2674634""},{""$oid"":""6471ea1d8c0d64b3c26745f2""},{""$oid"":""6471ea1d8c0d64b3c26745e2""}]",0,오서준
1,6471ea298c0d64b3c2674886,2023527683@dgu.co.kr,[],false,$2b$10$hxU5BLWT0.RufGUKMeUdM.f.l5BPZP08ViIF6LXPaPJvl0TwH1OGC,"[{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c267460c""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c2674612""}]",0,허현우
1,6471ea298c0d64b3c2674888,2023596288@dgu.co.kr,[],false,$2b$10$ccfHzW5QRSUdY9S/ba59IuSJfSiymVqF5RvRtAyck8xhYT0Rc2Qe2,"[{""$oid"":""6471ea1d8c0d64b3c2674660""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c2674674""}]",0,권민준
1,6471ea298c0d64b3c267488a,2023848383@dgu.co.kr,[],false,$2b$10$wd7aC7xT.DM7ZSnMFwwO1Ot1cd0MTFTEWSzwKmKeJtgwG08FSyfw2,"[{""$oid"":""6471ea1d8c0d64b3c2674626""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c26745e6""},{""$oid"":""6471ea1d8c0d64b3c267468c""}]",0,정윤우
1,6471ea298c0d64b3c267488c,2023202486@dgu.co.kr,[],false,$2b$10$.EL8yzR42MchnbBcdUdrWOauHV92nGQ29E.uXsOGr/7YCT9z6i8oi,"[{""$oid"":""6471ea1d8c0d64b3c2674694""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c267461c""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c2674670""}]",0,권정훈
1,6471ea298c0d64b3c267488e,2023037132@dgu.co.kr,[],false,$2b$10$hH9DanhuLqhu96on0F7LB.s5/8FFSMOSmiEGlyyxkahMtUiyOoS6a,"[{""$oid"":""6471ea1d8c0d64b3c2674632""},{""$oid"":""6471ea1d8c0d64b3c2674606""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c26745e8""}]",0,강정훈
1,6471ea298c0d64b3c2674890,2023047206@dgu.co.kr,[],false,$2b$10$8WYYziZBkBVqGHt/Vp9eX.aB7FtDsed8PCFjAJG190In5.5/kjoAy,"[{""$oid"":""6471ea1d8c0d64b3c26745ea""},{""$oid"":""6471ea1d8c0d64b3c267469a""},{""$oid"":""6471ea1d8c0d64b3c26745e0""},{""$oid"":""6471ea1d8c0d64b3c26745f8""}]",0,권소영
1,6471ea298c0d64b3c2674892,2023763739@dgu.co.kr,[],false,$2b$10$BMfI9elf6.GR7UcVrOU8SegLAIkAA6LEx4YhlYkgcOo1w2nUrpESi,"[{""$oid"":""6471ea1d8c0d64b3c267468c""},{""$oid"":""6471ea1d8c0d64b3c26745d4""},{""$oid"":""6471ea1d8c0d64b3c2674692""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c26745f0""}]",0,성소영
1,6471ea298c0d64b3c2674894,2023796927@dgu.co.kr,[],false,$2b$10$zG2elqGAfPIeh0FMMfmjeOUAqy3zKs6cKeddblfJoOXGSaIMQ1zdO,"[{""$oid"":""6471ea1d8c0d64b3c2674614""},{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c267462a""},{""$oid"":""6471ea1d8c0d64b3c267461a""},{""$oid"":""6471ea1d8c0d64b3c267464c""}]",0,황지후
1,6471ea298c0d64b3c2674896,2023864293@dgu.co.kr,[],false,$2b$10$xmLoRQ/YYruq.ITxjq2q.OQ1.RIP3HLdybKobGtNcycEaUKPolnle,"[{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c26745e8""},{""$oid"":""6471ea1d8c0d64b3c267467a""},{""$oid"":""6471ea1d8c0d64b3c267460e""},{""$oid"":""6471ea1d8c0d64b3c267469a""}]",0,박세아
1,6471ea298c0d64b3c2674898,2023353325@dgu.co.kr,[],false,$2b$10$1DDno9tfATWjY3j5Y1lySeXfnnWDNBwsJ0lVQml6RAkxSMT9xB7cm,"[{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c2674644""},{""$oid"":""6471ea1d8c0d64b3c267463c""},{""$oid"":""6471ea1d8c0d64b3c267465c""}]",0,조도윤
1,6471ea298c0d64b3c267489a,2023036637@dgu.co.kr,[],false,$2b$10$V6zy5JO9mltwBb/pwQ2khOmsv72Ii9bT2H6gkRCVDqMK8eOJ7H1vW,"[{""$oid"":""6471ea1d8c0d64b3c2674606""},{""$oid"":""6471ea1d8c0d64b3c26745d6""},{""$oid"":""6471ea1d8c0d64b3c2674616""},{""$oid"":""6471ea1d8c0d64b3c267464c""},{""$oid"":""6471ea1d8c0d64b3c267464a""},{""$oid"":""6471ea1d8c0d64b3c26745e4""}]",0,안민준
1,6471ea298c0d64b3c267489c,2023069120@dgu.co.kr,[],false,$2b$10$fsZIdNSrPKwlr2.zbACunOprxt4nrOjzCfDmadECKFVdRFaXPgQ.K,"[{""$oid"":""6471ea1d8c0d64b3c267469a""},{""$oid"":""6471ea1d8c0d64b3c26745ec""},{""$oid"":""6471ea1d8c0d64b3c2674698""},{""$oid"":""6471ea1d8c0d64b3c2674650""}]",0,서정훈
1,6471ea298c0d64b3c267489e,2023949260@dgu.co.kr,[],false,$2b$10$V0iCWf7XpJIJ1PZN.gXNruiV5pa/WY3UodaGyA2uVDwafjseE8Rou,"[{""$oid"":""6471ea1d8c0d64b3c26745f6""},{""$oid"":""6471ea1d8c0d64b3c26745e6""},{""$oid"":""6471ea1d8c0d64b3c2674674""},{""$oid"":""6471ea1d8c0d64b3c2674620""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c2674668""}]",0,송민지
1,6471ea298c0d64b3c26748a0,2023980401@dgu.co.kr,[],false,$2b$10$EOzRU7D9oQcL2nvS/ym0CezgRlMWX34r/h/DduczJ31g5RMQI1Pb2,"[{""$oid"":""6471ea1d8c0d64b3c267462e""},{""$oid"":""6471ea1d8c0d64b3c2674642""},{""$oid"":""6471ea1d8c0d64b3c2674630""},{""$oid"":""6471ea1d8c0d64b3c26745f6""},{""$oid"":""6471ea1d8c0d64b3c2674680""},{""$oid"":""6471ea1d8c0d64b3c26745e6""}]",0,강준서
1,6471ea298c0d64b3c26748a2,2023180244@dgu.co.kr,[],false,$2b$10$bAm.xKN0pzxyaqhX/pqIYejZOqv0YOwzx9Gj.LaNLUTHd5Inu7O6.,"[{""$oid"":""6471ea1d8c0d64b3c2674672""},{""$oid"":""6471ea1d8c0d64b3c2674622""},{""$oid"":""6471ea1d8c0d64b3c2674662""},{""$oid"":""6471ea1d8c0d64b3c267468c""}]",0,진유빈
1,6471ea2a8c0d64b3c26748a4,2023881264@dgu.co.kr,[],false,$2b$10$1v449us8g/7ihopcFJ4rPOFnzsfGR7q6Lfs4PEELCqxAr8d3ezXCW,"[{""$oid"":""6471ea1d8c0d64b3c267466a""},{""$oid"":""6471ea1d8c0d64b3c2674690""},{""$oid"":""6471ea1d8c0d64b3c2674624""},{""$oid"":""6471ea1d8c0d64b3c267460a""},{""$oid"":""6471ea1d8c0d64b3c267464e""}]",0,박연서
1,6471ea2a8c0d64b3c26748a6,2023466213@dgu.co.kr,[],false,$2b$10$WcBLQuM5j35Xle82z0r.1ulFuBi8dOcAFHNAhbU2l8z1MCy4dvVj2,"[{""$oid"":""6471ea1d8c0d64b3c2674656""},{""$oid"":""6471ea1d8c0d64b3c2674604""},{""$oid"":""6471ea1d8c0d64b3c267465e""},{""$oid"":""6471ea1d8c0d64b3c26745fc""},{""$oid"":""6471ea1d8c0d64b3c26745da""},{""$oid"":""6471ea1d8c0d64b3c2674650""}]",0,허민영
